league,season,team,player,nation,pos,age,matches,starts,minutes,nineties,goals,assists,np_goals,pens_scored,pens_taken,GA_p90,np_goals_p90,shots,shots_on_target,shots_p90,shots_on_target_p90,goals_per_shot,fouls,fouls_drawn,offsides,crosses,interceptions,tackles_won,understat_player_id,xG,xA,npxG,key_passes,xGChain,xGBuildup,_ust_goals,_ust_assists,_ust_shots,_ust_minutes,xG_p90,npxG_p90,xA_p90,key_passes_p90,xGChain_p90,xGBuildup_p90,crosses_p90,fouls_drawn_p90,offsides_p90,interceptions_p90,tackles_won_p90,npxG_plus_xA_p90,xG_per_shot,team_goals,team_np_goals,team_minutes,team_possession,team_shots,share_team_goals,share_team_shots,minutes_pct,team_goals_p90,GA_p90_tertile,season_next,target_tertile_next
ENG-Premier League,1718,Arsenal,Sead Kolašinac,BIH,"MF,DF",24.0,27,25,2147,23.9,2,4,2,0,0,0.25,0.08,21.0,7.0,0.88,0.29,0.1,32.0,11.0,1.0,42.0,28.0,38.0,342.0,2.5496985241770744,4.005558914504945,2.5496985241770744,19.0,15.234833128750324,11.601472035050392,2.0,4.0,21.0,2154.0,0.10688070199158672,0.10688070199158672,0.1679088506313205,0.7964601769911505,0.6386283100081646,0.4863216037049536,1.76059618071728,0.46110852352119236,0.04191895668374476,1.1737307871448532,1.592920353982301,0.2747895526229072,0.12141421543700355,73,69,3420,61.4,589,0.0273972602739726,0.035653650254668934,0.6277777777777778,1.9210526315789473,high,1819,mid
ENG-Premier League,1718,Arsenal,Shkodran Mustafi,GER,DF,25.0,27,25,2273,25.3,3,1,3,0,0,0.16,0.12,13.0,6.0,0.51,0.24,0.23,26.0,13.0,2.0,12.0,56.0,46.0,1699.0,0.7174238907173276,1.895219819620252,0.7174238907173276,7.0,9.468940801918508,9.412406839430332,3.0,1.0,13.0,2272.0,0.028406577283132197,0.028406577283132197,0.07504169985297962,0.27716673999120106,0.37492506474820314,0.372686588450827,0.4751429828420589,0.5147382314122305,0.07919049714034315,2.2173339199296085,1.8213814342278927,0.10344827713611182,0.055186453132102124,73,69,3420,61.4,589,0.0410958904109589,0.022071307300509338,0.6646198830409357,1.9210526315789473,mid,1819,low
ENG-Premier League,1718,Bournemouth,Adam Smith,ENG,"DF,MF",26.0,27,22,2071,23.0,1,3,1,0,0,0.17,0.04,13.0,3.0,0.56,0.13,0.08,23.0,39.0,1.0,40.0,31.0,37.0,825.0,0.4273650301620364,1.4670487884432075,0.4273650301620364,21.0,4.557140359655023,3.196541078388691,1.0,3.0,13.0,2067.0,0.018572116231088013,0.018572116231088013,0.06375393093186318,0.9126026074360212,0.19804086546062385,0.1389129391863748,1.7382906808305165,1.6948334138097536,0.04345726702076291,1.3471752776436503,1.6079188797682278,0.0823260471629512,0.03287423308938742,45,42,3420,48.1,462,0.022222222222222223,0.02813852813852814,0.6055555555555555,1.1842105263157894,mid,1819,mid
ENG-Premier League,1718,Bournemouth,Andrew Surman,ENG,MF,30.0,25,20,1856,20.6,2,5,2,0,0,0.34,0.1,18.0,6.0,0.87,0.29,0.11,9.0,15.0,1.0,21.0,16.0,15.0,460.0,0.9914278090000151,1.5283968970179558,0.9914278090000151,16.0,3.84026812016964,2.9263524897396564,2.0,5.0,18.0,1842.0,0.04807570194504383,0.04807570194504383,0.07411407367005172,0.7758620689655172,0.1862198980685709,0.14190286857573764,1.0183189655172413,0.7273706896551724,0.04849137931034483,0.7758620689655172,0.7273706896551724,0.12218977561509556,0.055079322722223066,45,42,3420,48.1,462,0.044444444444444446,0.03896103896103896,0.5426900584795321,1.1842105263157894,high,1819,low
ENG-Premier League,1718,Bournemouth,Asmir Begović,BIH,GK,30.0,38,38,3420,38.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,8.0,0.0,0.0,1.0,0.0,694.0,0.0,0.0409124009311199,0.0,1.0,1.3056802172213793,1.3056802172213793,0.0,0.0,0.0,3420.0,0.0,0.0,0.0010766421297663132,0.02631578947368421,0.03436000571635209,0.03436000571635209,0.0,0.21052631578947367,0.0,0.02631578947368421,0.0,0.0010766421297663132,,45,42,3420,48.1,462,0.0,0.0,1.0,1.1842105263157894,low,1819,low
ENG-Premier League,1718,Bournemouth,Callum Wilson,ENG,FW,25.0,28,23,1981,22.0,8,2,8,0,0,0.45,0.36,53.0,19.0,2.41,0.86,0.15,37.0,36.0,21.0,15.0,7.0,9.0,468.0,7.619609080255032,1.552441207692027,7.619609080255032,18.0,9.413973690010607,2.6971034863963723,8.0,2.0,54.0,2007.0,0.34617103342905237,0.34617103342905237,0.07052988828484726,0.817768803634528,0.4276918889959387,0.12253372729715976,0.6814740030287733,1.635537607269056,0.9540636042402826,0.31802120141342755,0.408884401817264,0.4167009217138996,0.14376620906141568,45,42,3420,48.1,462,0.17777777777777778,0.11471861471861472,0.5792397660818713,1.1842105263157894,high,1819,high
ENG-Premier League,1718,Bournemouth,Charlie Daniels,ENG,"DF,MF",30.0,35,34,3002,33.4,1,3,1,0,0,0.12,0.03,20.0,6.0,0.6,0.18,0.05,7.0,19.0,0.0,107.0,33.0,33.0,459.0,0.5691780680790544,2.4838927080854774,0.5691780680790544,30.0,5.587671730667353,4.4223194103688,1.0,3.0,20.0,3012.0,0.017063966064994968,0.017063966064994968,0.07446713648490771,0.899400399733511,0.16751847293806188,0.13258119484783212,3.2078614257161893,0.569620253164557,0.0,0.9893404397068621,0.9893404397068621,0.09153110254990268,0.02845890340395272,45,42,3420,48.1,462,0.022222222222222223,0.04329004329004329,0.8777777777777778,1.1842105263157894,mid,1819,low
ENG-Premier League,1718,Bournemouth,Dan Gosling,ENG,MF,27.0,28,21,1947,21.6,2,1,2,0,0,0.14,0.09,23.0,8.0,1.06,0.37,0.09,38.0,25.0,2.0,8.0,27.0,24.0,462.0,2.266780578531325,0.9464141987264156,2.266780578531325,18.0,5.96786998026073,3.591078914701938,2.0,1.0,23.0,1940.0,0.10478184492440638,0.10478184492440638,0.043747959879495334,0.8320493066255779,0.275864559950419,0.16599748450086002,0.3697996918335901,1.1556240369799693,0.09244992295839753,1.2480739599383668,1.1093990755007705,0.1485298048039017,0.09855567732744891,45,42,3420,48.1,462,0.044444444444444446,0.049783549783549784,0.5692982456140351,1.1842105263157894,mid,1819,mid
ENG-Premier League,1718,Bournemouth,Joshua King,NOR,"MF,FW",25.0,33,27,2453,27.3,8,3,6,2,2,0.4,0.22,51.0,21.0,1.87,0.77,0.12,45.0,56.0,4.0,36.0,6.0,27.0,465.0,6.555600753054023,4.888206169009209,5.033263443037868,38.0,9.640527916140854,3.6070541189983487,8.0,3.0,51.0,2458.0,0.24052346831425275,0.1846692661530404,0.17934714847567418,1.3942111699959232,0.3537087290879237,0.13234197746019216,1.32083163473298,2.0546269873624134,0.14675907052588666,0.22013860578883,0.990623726049735,0.3640164146287146,0.12854119123635338,45,42,3420,48.1,462,0.17777777777777778,0.11038961038961038,0.7172514619883041,1.1842105263157894,high,1819,high
ENG-Premier League,1718,Bournemouth,Junior Stanislas,ENG,"MF,FW",27.0,19,17,1286,14.3,5,2,4,1,1,0.49,0.28,45.0,20.0,3.15,1.4,0.09,6.0,2.0,1.0,73.0,5.0,9.0,463.0,3.831800082698464,1.9147699438035488,3.070631066337228,23.0,5.26417401432991,1.892535164952278,5.0,2.0,44.0,1313.0,0.2681664132526141,0.21489641988363178,0.13400411737349874,1.6096423017107309,0.3684103120448615,0.1324480286514036,5.1088646967340585,0.1399688958009331,0.06998444790046655,0.3499222395023328,0.6298600311041991,0.34890053725713055,0.08515111294885476,45,42,3420,48.1,462,0.1111111111111111,0.09740259740259741,0.3760233918128655,1.1842105263157894,high,1819,high
ENG-Premier League,1718,Bournemouth,Nathan Aké,NED,DF,22.0,38,37,3353,37.3,2,3,2,0,0,0.13,0.05,18.0,8.0,0.48,0.21,0.11,27.0,19.0,2.0,6.0,52.0,31.0,579.0,2.2271396135911345,1.868868112564087,2.2271396135911345,9.0,4.000493900850415,3.1078670881688595,2.0,3.0,18.0,3353.0,0.05978006717065378,0.05978006717065378,0.05016347453944761,0.24157470921562782,0.10737979453520352,0.08342023201169024,0.1610498061437519,0.5099910527885476,0.05368326871458396,1.395764986579183,0.8320906650760513,0.1099435417101014,0.1237299785328408,45,42,3420,48.1,462,0.044444444444444446,0.03896103896103896,0.9804093567251462,1.1842105263157894,mid,1819,mid
ENG-Premier League,1718,Bournemouth,Ryan Fraser,SCO,MF,23.0,26,23,2004,22.3,5,3,5,0,0,0.36,0.22,32.0,12.0,1.44,0.54,0.16,6.0,47.0,1.0,138.0,16.0,8.0,1683.0,1.9803190175443888,2.735152375884354,1.9803190175443888,43.0,6.3851632848382,3.3411668054759502,5.0,3.0,31.0,2016.0,0.0889364828238498,0.0889364828238498,0.12283618454570454,1.9311377245508983,0.28675883015740417,0.15005240144353071,6.197604790419162,2.1107784431137726,0.04491017964071856,0.718562874251497,0.3592814371257485,0.21177266736955436,0.06188496929826215,45,42,3420,48.1,462,0.1111111111111111,0.06926406926406926,0.5859649122807018,1.1842105263157894,high,1819,high
ENG-Premier League,1718,Bournemouth,Simon Francis,ENG,DF,32.0,32,31,2704,30.0,0,1,0,0,0,0.03,0.0,14.0,1.0,0.47,0.03,0.0,24.0,17.0,1.0,81.0,48.0,37.0,456.0,0.4073728052899241,1.62935449462384,0.4073728052899241,27.0,5.498504349961877,4.483427317813039,0.0,1.0,13.0,2706.0,0.013559006093229723,0.013559006093229723,0.05423147356366332,0.8986686390532544,0.1830123489262459,0.1492265009627121,2.6960059171597632,0.5658284023668639,0.03328402366863906,1.5976331360946745,1.231508875739645,0.06779047965689304,0.029098057520708865,45,42,3420,48.1,462,0.0,0.030303030303030304,0.7906432748538011,1.1842105263157894,low,1819,mid
ENG-Premier League,1718,Bournemouth,Steve Cook,ENG,DF,26.0,34,31,2767,30.7,2,1,2,0,0,0.1,0.07,20.0,6.0,0.65,0.2,0.1,22.0,21.0,1.0,8.0,62.0,22.0,458.0,1.360102791339159,1.0196236222982409,1.360102791339159,4.0,3.275392532348633,2.954977236688137,2.0,1.0,21.0,2761.0,0.044238977672759056,0.044238977672759056,0.033164483558670646,0.13010480664980123,0.10653607803085542,0.0961141855084685,0.26020961329960246,0.6830502349114564,0.03252620166245031,2.016624503071919,0.7155764365739068,0.0774034612314297,0.06800513956695795,45,42,3420,48.1,462,0.044444444444444446,0.04329004329004329,0.8090643274853802,1.1842105263157894,mid,1819,low
ENG-Premier League,1718,Brighton,Anthony Knockaert,FRA,MF,25.0,33,27,2421,26.9,3,1,3,0,0,0.15,0.11,46.0,12.0,1.71,0.45,0.07,22.0,23.0,8.0,98.0,25.0,24.0,4497.0,4.248457320034504,3.075597818940878,4.248457320034504,32.0,8.72051627188921,3.1949113737791777,3.0,1.0,46.0,2433.0,0.15793521635816002,0.15793521635816002,0.11433449141044157,1.1895910780669146,0.3241827610367736,0.11876993954569434,3.643122676579926,0.8550185873605949,0.29739776951672864,0.929368029739777,0.892193308550186,0.2722697077686016,0.09235776782683704,33,28,3420,43.7,377,0.09090909090909091,0.1220159151193634,0.7078947368421052,0.868421052631579,mid,1819,high
ENG-Premier League,1718,Brighton,Bruno,ESP,DF,36.0,25,23,2016,22.4,0,0,0,0,0,0.0,0.0,2.0,1.0,0.09,0.04,0.0,19.0,9.0,0.0,41.0,40.0,17.0,6046.0,0.0621652025729417,0.5950531922280788,0.0621652025729417,9.0,2.648380910046398,2.363128600642085,0.0,0.0,2.0,2022.0,0.0027752322577206117,0.0027752322577206117,0.026564874653039236,0.4017857142857143,0.11823129062707136,0.10549681252866452,1.830357142857143,0.4017857142857143,0.0,1.7857142857142858,0.7589285714285715,0.029340106910759847,0.03108260128647085,33,28,3420,43.7,377,0.0,0.005305039787798408,0.5894736842105263,0.868421052631579,low,1819,mid
ENG-Premier League,1718,Brighton,Dale Stephens,ENG,MF,28.0,36,36,3240,36.0,0,3,0,0,0,0.08,0.0,20.0,2.0,0.56,0.06,0.0,51.0,18.0,0.0,3.0,69.0,65.0,6051.0,0.7653935039415956,2.108914197422564,0.7653935039415956,17.0,7.67539716232568,5.764905093237758,0.0,3.0,19.0,3240.0,0.021260930665044322,0.021260930665044322,0.058580949928404555,0.4722222222222222,0.21320547673126888,0.16013625258993772,0.08333333333333333,0.5,0.0,1.9166666666666667,1.8055555555555556,0.07984188059344888,0.03826967519707978,33,28,3420,43.7,377,0.0,0.05305039787798409,0.9473684210526315,0.868421052631579,mid,1819,low
ENG-Premier League,1718,Brighton,Davy Pröpper,NED,MF,25.0,35,35,3119,34.7,0,4,0,0,0,0.12,0.0,36.0,5.0,1.04,0.14,0.0,41.0,11.0,2.0,12.0,60.0,44.0,6050.0,1.792492805980146,1.433047994971275,1.792492805980146,20.0,7.106950214132667,4.563934660516679,0.0,4.0,36.0,3122.0,0.05172310116646782,0.05172310116646782,0.041351176514079754,0.5771080474511061,0.20507390807051618,0.13169417103126038,0.34626482847066364,0.31740942609810835,0.05771080474511061,1.7313241423533183,1.2696377043924334,0.09307427768054757,0.04979146683278183,33,28,3420,43.7,377,0.0,0.09549071618037135,0.9119883040935672,0.868421052631579,mid,1819,low
ENG-Premier League,1718,Brighton,Gaëtan Bong,CMR,DF,29.0,25,25,2236,24.8,0,0,0,0,0,0.0,0.0,4.0,1.0,0.16,0.04,0.0,16.0,14.0,0.0,52.0,46.0,35.0,6105.0,0.0522682005539536,0.5265474943444133,0.0522682005539536,9.0,2.628679492510855,2.277553597465157,0.0,0.0,4.0,2243.0,0.0021038184480571664,0.0021038184480571664,0.021193772133719674,0.3622540250447227,0.10580552519050848,0.09167255088187126,2.0930232558139537,0.5635062611806798,0.0,1.851520572450805,1.4087656529516994,0.023297590581776842,0.0130670501384884,33,28,3420,43.7,377,0.0,0.010610079575596816,0.6538011695906433,0.868421052631579,low,1819,low
ENG-Premier League,1718,Brighton,Glenn Murray,ENG,FW,33.0,35,25,2192,24.4,12,0,8,4,6,0.49,0.33,52.0,25.0,2.14,1.03,0.15,60.0,50.0,36.0,9.0,5.0,15.0,882.0,12.380600294098258,1.2383802104741335,7.813586769625544,16.0,8.483373191207647,1.6577225178480148,12.0,0.0,52.0,2204.0,0.5083275668197278,0.3208133253952094,0.05084590280231388,0.6569343065693432,0.34831368029593446,0.06806342454667945,0.3695255474452555,2.052919708029197,1.478102189781022,0.20529197080291972,0.6158759124087592,0.3716592281975233,0.23808846719419727,33,28,3420,43.7,377,0.36363636363636365,0.13793103448275862,0.6409356725146199,0.868421052631579,high,1819,high
ENG-Premier League,1718,Brighton,Lewis Dunk,ENG,DF,25.0,38,38,3420,38.0,1,1,1,0,0,0.05,0.03,27.0,9.0,0.71,0.24,0.04,36.0,18.0,1.0,6.0,72.0,33.0,6048.0,3.159659122116864,1.3649564906954763,3.159659122116864,11.0,3.4880324164405465,3.0344476150348783,1.0,1.0,27.0,3420.0,0.08314892426623327,0.08314892426623327,0.035919907649880956,0.2894736842105263,0.09179032674843543,0.07985388460618101,0.15789473684210525,0.47368421052631576,0.02631578947368421,1.894736842105263,0.868421052631579,0.11906883191611423,0.11702441193025423,33,28,3420,43.7,377,0.030303030303030304,0.07161803713527852,1.0,0.868421052631579,low,1819,mid
ENG-Premier League,1718,Brighton,Pascal Groß,GER,"MF,FW",26.0,38,35,2928,32.5,7,8,6,1,1,0.46,0.18,43.0,20.0,1.32,0.61,0.14,33.0,20.0,10.0,232.0,15.0,26.0,239.0,3.33502649795264,8.656003165990114,2.5738579919561744,81.0,12.210078336298466,5.425927145406604,7.0,8.0,43.0,2979.0,0.10251106038788853,0.0791144874576693,0.26606567108576173,2.489754098360656,0.37530978492720696,0.16678054750225219,7.131147540983607,0.6147540983606558,0.3073770491803279,0.46106557377049184,0.7991803278688525,0.34518015854343104,0.07755875576634047,33,28,3420,43.7,377,0.21212121212121213,0.11405835543766578,0.856140350877193,0.868421052631579,high,1819,high
ENG-Premier League,1718,Brighton,Shane Duffy,IRL,DF,25.0,37,37,3292,36.6,0,1,0,0,0,0.03,0.0,28.0,5.0,0.77,0.14,0.0,33.0,26.0,7.0,4.0,51.0,21.0,6047.0,2.228687004186213,1.2224080273881557,2.228687004186213,8.0,2.855841301381588,2.8018679013475776,0.0,1.0,28.0,3296.0,0.060930082131457834,0.060930082131457834,0.033419417516687124,0.2187120291616039,0.07807585574858533,0.07660027676831166,0.10935601458080195,0.7108140947752126,0.19137302551640342,1.3942891859052249,0.5741190765492102,0.09434949964814496,0.07959596443522189,33,28,3420,43.7,377,0.0,0.07427055702917772,0.9625730994152046,0.868421052631579,low,1819,mid
ENG-Premier League,1718,Brighton,Solly March,ENG,MF,23.0,36,18,1851,20.6,1,1,1,0,0,0.1,0.05,27.0,9.0,1.31,0.44,0.04,29.0,23.0,7.0,99.0,15.0,42.0,6049.0,1.255454589612782,1.73254269734025,1.255454589612782,19.0,3.1889022858813405,1.2104109227657318,1.0,1.0,28.0,1817.0,0.06104317291472198,0.06104317291472198,0.0842403256405308,0.9238249594813615,0.15505197500233422,0.05885304324630787,4.813614262560778,1.1183144246353323,0.34035656401944897,0.7293354943273906,2.0421393841166937,0.14528349855525277,0.04649831813380674,33,28,3420,43.7,377,0.030303030303030304,0.07161803713527852,0.5412280701754386,0.868421052631579,mid,1819,mid
ENG-Premier League,1718,Burnley,Aaron Lennon,ENG,MF,30.0,14,13,1118,12.4,0,2,0,0,0,0.16,0.0,11.0,3.0,0.89,0.24,0.0,12.0,12.0,1.0,29.0,9.0,14.0,593.0,0.6670299060642719,1.237819116562605,0.6670299060642719,11.0,3.43775450065732,1.8082364071160557,0.0,2.0,14.0,1933.0,0.053696504065996846,0.053696504065996846,0.09964554605602365,0.8855098389982111,0.27674231221749446,0.14556464815782202,2.334525939177102,0.9660107334525939,0.08050089445438283,0.7245080500894454,1.1270125223613596,0.15334205012202048,0.060639082369479264,35,35,3420,43.7,378,0.0,0.0291005291005291,0.32690058479532164,0.9210526315789473,mid,1819,mid
ENG-Premier League,1718,Burnley,Ashley Barnes,ENG,FW,27.0,36,21,2165,24.1,9,0,9,0,0,0.37,0.37,61.0,22.0,2.54,0.91,0.15,53.0,71.0,26.0,16.0,2.0,14.0,4422.0,6.560562869533896,1.5027275774627924,6.560562869533896,17.0,8.70906038209796,1.906780119985342,9.0,0.0,61.0,2143.0,0.2727254772554506,0.2727254772554506,0.062469044790601065,0.7066974595842955,0.3620394616114625,0.07926568628114586,0.6651270207852193,2.951501154734411,1.0808314087759814,0.08314087759815242,0.581986143187067,0.33519452204605166,0.1075502109759655,35,35,3420,43.7,378,0.2571428571428571,0.16137566137566137,0.6330409356725146,0.9210526315789473,high,1819,high
ENG-Premier League,1718,Burnley,Ashley Westwood,ENG,MF,27.0,19,12,1111,12.3,0,1,0,0,0,0.08,0.0,9.0,1.0,0.73,0.08,0.0,13.0,11.0,0.0,13.0,20.0,11.0,669.0,0.7065227087587118,0.8122401311993599,0.7065227087587118,8.0,2.9934626556932926,1.5863978900015354,0.0,1.0,8.0,1099.0,0.05723406281573723,0.05723406281573723,0.06579803043019117,0.648064806480648,0.24249472458361504,0.12851108019814417,1.053105310531053,0.8910891089108911,0.0,1.6201620162016201,0.8910891089108911,0.1230320932459284,0.07850252319541243,35,35,3420,43.7,378,0.0,0.023809523809523808,0.3248538011695906,0.9210526315789473,mid,1819,high
ENG-Premier League,1718,Burnley,Ben Mee,ENG,DF,27.0,29,29,2610,29.0,0,0,0,0,0,0.0,0.0,25.0,8.0,0.86,0.28,0.0,14.0,29.0,3.0,4.0,38.0,20.0,1654.0,1.662844487465918,0.2265049004927277,1.662844487465918,6.0,2.095720417797565,2.0404654070734978,0.0,0.0,24.0,2610.0,0.057339465085031655,0.057339465085031655,0.0078105138100940585,0.20689655172413793,0.07226622130336431,0.07036087610598268,0.13793103448275862,1.0,0.10344827586206896,1.3103448275862069,0.6896551724137931,0.06514997889512571,0.06651377949863672,35,35,3420,43.7,378,0.0,0.06613756613756613,0.7631578947368421,0.9210526315789473,low,1819,low
ENG-Premier League,1718,Burnley,Charlie Taylor,ENG,DF,23.0,11,10,950,10.6,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,7.0,12.0,0.0,26.0,17.0,7.0,6044.0,0.0,0.1551053971052169,0.0,4.0,0.9744249004870652,0.8193196002393961,0.0,0.0,0.0,950.0,0.0,0.0,0.014694195515231075,0.37894736842105264,0.09231393794087986,0.077619751601627,2.463157894736842,1.1368421052631579,0.0,1.6105263157894738,0.6631578947368422,0.014694195515231075,,35,35,3420,43.7,378,0.0,0.0,0.2777777777777778,0.9210526315789473,low,1819,low
ENG-Premier League,1718,Burnley,Chris Wood,NZL,FW,25.0,24,20,1624,18.0,10,1,10,0,0,0.61,0.55,39.0,24.0,2.16,1.33,0.26,18.0,16.0,26.0,5.0,3.0,5.0,4456.0,7.639496721327305,0.6027080062776804,7.639496721327305,11.0,7.594891671091318,1.022326205857098,10.0,1.0,40.0,1639.0,0.42337112371887775,0.42337112371887775,0.03340130576662022,0.6096059113300493,0.42089916896442037,0.056656008945282534,0.2770935960591133,0.8866995073891626,1.4408866995073892,0.16625615763546797,0.2770935960591133,0.45677242948549795,0.19588453131608474,35,35,3420,43.7,378,0.2857142857142857,0.10317460317460317,0.47485380116959064,0.9210526315789473,high,1819,high
ENG-Premier League,1718,Burnley,Jack Cork,ENG,MF,28.0,38,38,3420,38.0,2,1,2,0,0,0.08,0.05,15.0,5.0,0.39,0.13,0.13,23.0,53.0,2.0,19.0,38.0,48.0,712.0,1.695135110989213,0.7797284973785281,1.695135110989213,18.0,6.570966776460409,5.121952967718244,2.0,1.0,16.0,3420.0,0.04460881871024245,0.04460881871024245,0.020519170983645477,0.47368421052631576,0.17292017832790552,0.13478823599258535,0.5,1.394736842105263,0.05263157894736842,1.0,1.263157894736842,0.06512798969388793,0.11300900739928087,35,35,3420,43.7,378,0.05714285714285714,0.03968253968253968,1.0,0.9210526315789473,mid,1819,mid
ENG-Premier League,1718,Burnley,James Tarkowski,ENG,DF,24.0,31,31,2790,31.0,0,0,0,0,0,0.0,0.0,18.0,5.0,0.58,0.16,0.0,25.0,24.0,4.0,6.0,55.0,29.0,1665.0,0.8934777081012726,1.0765656530857086,0.8934777081012726,8.0,1.641959210857749,1.58619771245867,0.0,0.0,18.0,2790.0,0.028821861551653956,0.028821861551653956,0.034727924293087374,0.25806451612903225,0.05296642615670158,0.05116766814382806,0.1935483870967742,0.7741935483870968,0.12903225806451613,1.7741935483870968,0.9354838709677419,0.06354978584474133,0.0496376504500707,35,35,3420,43.7,378,0.0,0.047619047619047616,0.8157894736842105,0.9210526315789473,low,1819,mid
ENG-Premier League,1718,Burnley,Jeff Hendrick,IRL,MF,25.0,34,29,2331,25.9,2,2,2,0,0,0.15,0.08,26.0,6.0,1.0,0.23,0.08,19.0,18.0,16.0,25.0,12.0,11.0,1746.0,2.092277371324599,2.6957106050103903,2.092277371324599,26.0,6.184879589825869,2.0667460821568966,2.0,2.0,26.0,2363.0,0.08078291008975286,0.08078291008975286,0.10408149054094172,1.0038610038610039,0.23879843976161655,0.07979714602922382,0.9652509652509653,0.694980694980695,0.6177606177606177,0.46332046332046334,0.42471042471042475,0.1848644006306946,0.08047220658940765,35,35,3420,43.7,378,0.05714285714285714,0.06878306878306878,0.6815789473684211,0.9210526315789473,mid,1819,mid
ENG-Premier League,1718,Burnley,Jóhann Berg Guðmundsson,ISL,MF,26.0,35,32,2833,31.5,2,8,2,0,0,0.32,0.06,53.0,18.0,1.68,0.57,0.04,18.0,33.0,2.0,208.0,35.0,27.0,1663.0,2.947692224755883,5.046248677186668,2.947692224755883,68.0,8.002531245350838,3.811488403007388,2.0,8.0,52.0,2845.0,0.09364359344441563,0.09364359344441563,0.16031146521242504,2.16025414754677,0.2542279604947319,0.12108505339592832,6.607836216025415,1.048358630427109,0.06353688669255206,1.1118955171196612,0.8577479703494528,0.25395505865684065,0.05561683442935629,35,35,3420,43.7,378,0.05714285714285714,0.1402116402116402,0.8283625730994152,0.9210526315789473,high,1819,high
ENG-Premier League,1718,Burnley,Matthew Lowton,ENG,DF,28.0,26,25,2295,25.5,0,3,0,0,0,0.12,0.0,3.0,1.0,0.12,0.04,0.0,19.0,18.0,1.0,73.0,44.0,33.0,1652.0,0.0793428998440504,1.7641669921576977,0.0793428998440504,14.0,2.7697003660723567,1.2400168953463435,0.0,3.0,3.0,2290.0,0.003111486268394133,0.003111486268394133,0.06918301930030187,0.5490196078431373,0.1086157006302885,0.048628113542993866,2.8627450980392157,0.7058823529411765,0.0392156862745098,1.7254901960784315,1.2941176470588236,0.072294505568696,0.026447633281350132,35,35,3420,43.7,378,0.0,0.007936507936507936,0.6710526315789473,0.9210526315789473,mid,1819,low
ENG-Premier League,1718,Burnley,Phil Bardsley,SCO,DF,32.0,13,13,1125,12.5,0,0,0,0,0,0.0,0.0,2.0,2.0,0.16,0.16,0.0,22.0,18.0,0.0,19.0,23.0,18.0,857.0,0.02899428922683,0.2951515009626746,0.02899428922683,5.0,1.888110723346472,1.640146303921938,0.0,0.0,2.0,1130.0,0.0023195431381464,0.0023195431381464,0.02361212007701397,0.4,0.15104885786771777,0.13121170431375503,1.52,1.44,0.0,1.84,1.44,0.02593166321516037,0.014497144613415,35,35,3420,43.7,378,0.0,0.005291005291005291,0.32894736842105265,0.9210526315789473,low,1819,low
ENG-Premier League,1718,Burnley,Sam Vokes,WAL,FW,27.0,30,7,998,11.1,4,1,4,0,0,0.45,0.36,31.0,8.0,2.8,0.72,0.13,20.0,17.0,13.0,2.0,2.0,2.0,1661.0,3.0060578919947147,1.1516355201601982,3.0060578919947147,9.0,2.2015501018613577,0.0762543994933366,4.0,1.0,30.0,953.0,0.2710873850496236,0.2710873850496236,0.10385490662767319,0.811623246492986,0.19853658233218657,0.006876649252906106,0.18036072144288579,1.5330661322645291,1.1723446893787575,0.18036072144288579,0.18036072144288579,0.37494229167729676,0.09696960941918435,35,35,3420,43.7,378,0.11428571428571428,0.082010582010582,0.291812865497076,0.9210526315789473,high,1819,high
ENG-Premier League,1718,Chelsea,Antonio Rüdiger,GER,DF,24.0,27,25,2338,26.0,2,1,2,0,0,0.12,0.08,16.0,4.0,0.62,0.15,0.13,26.0,15.0,2.0,10.0,25.0,22.0,1822.0,2.0695582795888186,0.5013577099889517,2.0695582795888186,3.0,9.169892122969031,9.077282639220355,2.0,1.0,16.0,2337.0,0.0796664863828031,0.0796664863828031,0.019299484131311228,0.11548331907613345,0.3529898593101851,0.34942490912311036,0.3849443969204448,0.5774165953806673,0.07698887938408897,0.962360992301112,0.8468776732249786,0.09896597051411433,0.12934739247430116,60,57,3420,55.6,603,0.03333333333333333,0.026533996683250415,0.683625730994152,1.5789473684210527,mid,1819,low
ENG-Premier League,1718,Chelsea,Cesc Fàbregas,ESP,MF,30.0,32,25,2306,25.6,2,4,2,0,0,0.23,0.08,38.0,10.0,1.48,0.39,0.05,25.0,22.0,5.0,144.0,21.0,51.0,686.0,2.5169959999620914,6.851440900936723,2.5169959999620914,90.0,14.97907830402255,10.848990377038715,2.0,4.0,38.0,2314.0,0.09823488291265751,0.09823488291265751,0.26740229014930833,3.5125758889852556,0.5846127698881307,0.42342113353576943,5.620121422376409,0.8586296617519514,0.19514310494362533,0.8196010407632264,1.9904596704249782,0.36563717306196586,0.06623673684110767,60,57,3420,55.6,603,0.03333333333333333,0.06301824212271974,0.6742690058479532,1.5789473684210527,mid,1819,mid
