understat_player_id,player,team,league,season,cluster_gmm,gmm_proba_c0,gmm_proba_c1,gmm_proba_c2,gmm_proba_c3,gmm_proba_c4
140.0,Yannick Gerhardt,Wolfsburg,GER-Bundesliga,2021,0,0.9997953222972498,3.3205116642100063e-07,2.6460301388054205e-28,0.00020434565152000812,6.366731086360787e-14
9099.0,Andi Zeqiri,Augsburg,GER-Bundesliga,2122,0,0.9587843761792512,3.271976885349145e-10,2.654356567123204e-61,0.0008144441348726389,0.0404011793586784
412.0,André Hahn,Augsburg,GER-Bundesliga,2122,0,0.9997639570798525,1.0376021386562756e-07,2.6375676896957397e-25,0.00023593595270774516,3.207225861840298e-09
5298.0,Arne Maier,Augsburg,GER-Bundesliga,2122,0,0.9999602495741764,4.194129845064085e-07,1.616118091205417e-05,2.3169831926949907e-05,1.2684031372120827e-49
69.0,Carlos Gruezo,Augsburg,GER-Bundesliga,2122,2,0.26811550923927513,2.927693151718648e-08,0.7318843410246232,1.2045917006885556e-07,1.5201851025033382e-41
157.0,Daniel Caligiuri,Augsburg,GER-Bundesliga,2122,3,0.0,8.060193724476518e-05,0.0,0.9999193980627544,6.400349712266922e-33
306.0,Florian Niederlechner,Augsburg,GER-Bundesliga,2122,4,0.0062668042119139586,6.52340039341209e-06,1.480987576619246e-153,1.8719232840522022e-06,0.9937248004644083
8065.0,Iago,Augsburg,GER-Bundesliga,2122,2,0.23516019657652223,1.5664988364713687e-07,0.7648350272447856,4.619528808514425e-06,2.4996422708302657e-51
2665.0,Jeffrey Gouweleeuw,Augsburg,GER-Bundesliga,2122,1,0.0,0.9999999999999911,0.0,8.194115889342227e-15,4.024523044863707e-23
7809.0,Mads Pedersen,Augsburg,GER-Bundesliga,2122,0,0.9860824955616866,3.054885066341848e-08,0.013836818858038101,8.065503142461319e-05,1.578042694261362e-31
171.0,Michael Gregoritsch,Augsburg,GER-Bundesliga,2122,4,0.0,9.353521287949449e-05,0.0,0.0015847064582975429,0.9983217583288224
6411.0,Niklas Dorsch,Augsburg,GER-Bundesliga,2122,2,9.503312780703246e-05,4.434132330409843e-09,0.9999049624380558,4.81400582041479e-15,6.595730528524021e-88
543.0,Reece Oxford,Augsburg,GER-Bundesliga,2122,2,5.316047248650823e-12,9.925382526109672e-09,0.9999999900693013,1.4495353510911211e-22,1.1016867985534966e-59
8803.0,Robert Gumny,Augsburg,GER-Bundesliga,2122,2,1.1288531660877347e-05,1.5536706260766544e-09,0.9999887099146672,1.1322900396726224e-15,6.256809351500819e-80
7810.0,Ruben Vargas,Augsburg,GER-Bundesliga,2122,0,0.9997498399099183,7.781776243367711e-09,4.094711844940256e-15,0.0002501522970029708,1.1298303936436467e-11
7345.0,Alphonso Davies,Bayern Munich,GER-Bundesliga,2122,0,0.9999271724464864,4.64428840521854e-06,6.659264581565741e-15,6.818326510182413e-05,1.1712911022083817e-26
3363.0,Benjamin Pavard,Bayern Munich,GER-Bundesliga,2122,2,0.0011574970359961244,9.161693684979074e-08,0.998842411346763,3.0409807006682164e-13,2.753881756182396e-75
8418.0,Jamal Musiala,Bayern Munich,GER-Bundesliga,2122,0,0.9212531325048469,4.025810771952951e-05,6.027020006286622e-175,0.0787066093864952,9.381967305293616e-13
223.0,Joshua Kimmich,Bayern Munich,GER-Bundesliga,2122,0,0.9999783556716001,1.9894780380696305e-05,2.089534621262139e-18,1.7495480200006919e-06,1.2967091333290396e-91
226.0,Kingsley Coman,Bayern Munich,GER-Bundesliga,2122,0,0.9991150932435189,2.937426100271943e-06,1.892406724605903e-96,0.0008819693303802007,7.507642992860877e-35
335.0,Leon Goretzka,Bayern Munich,GER-Bundesliga,2122,0,0.9961492506047344,4.0751588169902725e-07,2.5650872090382446e-72,0.003850341878306482,1.0778944914076965e-12
337.0,Leroy Sané,Bayern Munich,GER-Bundesliga,2122,3,0.014923153549330895,0.0002345661980736856,1.8547193413723366e-229,0.9848421268684509,1.5338414465135204e-07
2276.0,Lucas Hernández,Bayern Munich,GER-Bundesliga,2122,2,0.0038269952146874,9.679393196127884e-07,0.9961720368448689,1.1245183911837043e-12,3.1707404794950163e-81
5248.0,Marcel Sabitzer,Bayern Munich,GER-Bundesliga,2122,0,0.999761694347203,1.9884444750696684e-06,5.831430252027159e-86,0.00023631720830643617,1.6138091823705132e-14
75.0,Niklas Süle,Bayern Munich,GER-Bundesliga,2122,2,0.002722847634789791,6.54904818854194e-08,0.9972770818736152,5.0011131623005646e-09,2.672237107320517e-52
227.0,Robert Lewandowski,Bayern Munich,GER-Bundesliga,2122,1,0.0,0.9750001622426728,0.0,4.487572422471899e-40,0.024999837757327815
993.0,Serge Gnabry,Bayern Munich,GER-Bundesliga,2122,3,0.0036014807566022056,0.0004803926553253702,0.0,0.9959181217781972,4.8098746820307696e-09
224.0,Thomas Müller,Bayern Munich,GER-Bundesliga,2122,0,0.7502873001040985,0.0663037749065309,5.086530862027889e-199,0.18340892497405017,1.5321141316192414e-11
9705.0,Anthony Losilla,Bochum,GER-Bundesliga,2122,2,0.00021277889831283317,7.839025907625258e-10,0.9997872200863317,2.3145302247763413e-10,2.3195060562891413e-64
9710.0,Armel Bella Kotchap,Bochum,GER-Bundesliga,2122,2,3.935413565951761e-05,1.0862221251366304e-09,0.9999606447352005,4.291765249658796e-11,1.4753351007615416e-67
7798.0,Christopher Antwi-Adjei,Bochum,GER-Bundesliga,2122,0,0.9998600947577623,2.9409919573213945e-10,2.834499822336326e-45,0.00013990494742104295,7.171159369270556e-13
855.0,Cristian Gamboa,Bochum,GER-Bundesliga,2122,2,9.678868067764471e-06,1.4297714525954039e-08,0.9999903068342177,6.222581079536398e-17,3.4413112710415624e-105
247.0,Danilo Soares,Bochum,GER-Bundesliga,2122,2,1.558442673593078e-05,1.1546939441975243e-09,0.9999844144185522,1.7822653790138594e-14,3.488197009220978e-106
7043.0,Eduard Löwen,Bochum,GER-Bundesliga,2122,3,0.0,1.700662197258596e-06,0.0,0.9999982993378025,1.4152109464900101e-64
6445.0,Elvis Rexhbeçaj,Bochum,GER-Bundesliga,2122,0,0.9923997302705514,6.479288506141007e-09,0.0075993570328717905,9.062172884083533e-07,1.790822872709445e-34
